comparison_id,dataset_id,condition_id,subject_id,matched_events,ensemble_BACC,constituent_BACC,paired_difference_BACC
P02-A4-Lee2019_MI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-ER03:VS_STRONGEST,Lee2019_MI,A4-C5-MODEL-PROB-AVG,36,100,0.5,0.47,0.030000000000000027
P02-A4-Lee2019_MI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-ER03:VS_STRONGEST,Lee2019_MI,A4-C5-MODEL-PROB-AVG,6,100,0.5,0.48,0.020000000000000018
P02-A4-Lee2019_MI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-ER04:VS_STRONGEST,Lee2019_MI,A4-C4-MODEL-HARD-VOTE,15,100,0.44999999999999996,0.55,-0.10000000000000009
P02-A4-Lee2019_MI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-ER04:VS_STRONGEST,Lee2019_MI,A4-C4-MODEL-HARD-VOTE,19,100,0.51,0.49,0.020000000000000018
P02-A4-Lee2019_MI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-ER04:VS_STRONGEST,Lee2019_MI,A4-C4-MODEL-HARD-VOTE,3,100,0.5,0.47,0.030000000000000027
P02-A4-Lee2019_MI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-ER04:VS_STRONGEST,Lee2019_MI,A4-C4-MODEL-HARD-VOTE,30,100,0.5,0.5,0.0
P02-A4-Lee2019_MI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-ER04:VS_STRONGEST,Lee2019_MI,A4-C4-MODEL-HARD-VOTE,36,100,0.5,0.51,-0.010000000000000009
P02-A4-Lee2019_MI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-ER04:VS_STRONGEST,Lee2019_MI,A4-C4-MODEL-HARD-VOTE,6,100,0.5,0.51,-0.010000000000000009
P02-A4-Lee2019_MI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-ER04:VS_STRONGEST,Lee2019_MI,A4-C5-MODEL-PROB-AVG,15,100,0.44,0.55,-0.11000000000000004
P02-A4-Lee2019_MI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-ER04:VS_STRONGEST,Lee2019_MI,A4-C5-MODEL-PROB-AVG,19,100,0.51,0.49,0.020000000000000018
P02-A4-Lee2019_MI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-ER04:VS_STRONGEST,Lee2019_MI,A4-C5-MODEL-PROB-AVG,3,100,0.5,0.47,0.030000000000000027
P02-A4-Lee2019_MI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-ER04:VS_STRONGEST,Lee2019_MI,A4-C5-MODEL-PROB-AVG,30,100,0.5,0.5,0.0
P02-A4-Lee2019_MI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-ER04:VS_STRONGEST,Lee2019_MI,A4-C5-MODEL-PROB-AVG,36,100,0.5,0.51,-0.010000000000000009
P02-A4-Lee2019_MI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-ER04:VS_STRONGEST,Lee2019_MI,A4-C5-MODEL-PROB-AVG,6,100,0.51,0.51,0.0
P02-A4-Lee2019_MI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-ER00:VS_STRONGEST,Lee2019_MI,A4-C4-MODEL-HARD-VOTE,15,100,0.47,0.5,-0.030000000000000027
P02-A4-Lee2019_MI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-ER00:VS_STRONGEST,Lee2019_MI,A4-C4-MODEL-HARD-VOTE,19,100,0.52,0.54,-0.020000000000000018
P02-A4-Lee2019_MI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-ER00:VS_STRONGEST,Lee2019_MI,A4-C4-MODEL-HARD-VOTE,3,100,0.5,0.52,-0.020000000000000018
P02-A4-Lee2019_MI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-ER00:VS_STRONGEST,Lee2019_MI,A4-C4-MODEL-HARD-VOTE,30,100,0.47,0.46,0.009999999999999953
P02-A4-Lee2019_MI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-ER00:VS_STRONGEST,Lee2019_MI,A4-C4-MODEL-HARD-VOTE,36,100,0.5,0.46,0.03999999999999998
P02-A4-Lee2019_MI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-ER00:VS_STRONGEST,Lee2019_MI,A4-C4-MODEL-HARD-VOTE,6,100,0.5,0.49,0.010000000000000009
P02-A4-Lee2019_MI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-ER00:VS_STRONGEST,Lee2019_MI,A4-C5-MODEL-PROB-AVG,15,100,0.49,0.5,-0.010000000000000009
P02-A4-Lee2019_MI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-ER00:VS_STRONGEST,Lee2019_MI,A4-C5-MODEL-PROB-AVG,19,100,0.47000000000000003,0.54,-0.07
P02-A4-Lee2019_MI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-ER00:VS_STRONGEST,Lee2019_MI,A4-C5-MODEL-PROB-AVG,3,100,0.5,0.52,-0.020000000000000018
P02-A4-Lee2019_MI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-ER00:VS_STRONGEST,Lee2019_MI,A4-C5-MODEL-PROB-AVG,30,100,0.5,0.46,0.03999999999999998
P02-A4-Lee2019_MI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-ER00:VS_STRONGEST,Lee2019_MI,A4-C5-MODEL-PROB-AVG,36,100,0.5,0.46,0.03999999999999998
P02-A4-Lee2019_MI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-ER00:VS_STRONGEST,Lee2019_MI,A4-C5-MODEL-PROB-AVG,6,100,0.48,0.49,-0.010000000000000009
P02-A4-Lee2019_MI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-ER01:VS_STRONGEST,Lee2019_MI,A4-C4-MODEL-HARD-VOTE,15,100,0.47000000000000003,0.45999999999999996,0.010000000000000064
P02-A4-Lee2019_MI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-ER01:VS_STRONGEST,Lee2019_MI,A4-C4-MODEL-HARD-VOTE,19,100,0.49,0.54,-0.050000000000000044
P02-A4-Lee2019_MI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-ER01:VS_STRONGEST,Lee2019_MI,A4-C4-MODEL-HARD-VOTE,3,100,0.5,0.54,-0.040000000000000036
P02-A4-Lee2019_MI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-ER01:VS_STRONGEST,Lee2019_MI,A4-C4-MODEL-HARD-VOTE,30,100,0.48,0.49,-0.010000000000000009
P02-A4-Lee2019_MI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-ER01:VS_STRONGEST,Lee2019_MI,A4-C4-MODEL-HARD-VOTE,36,100,0.5,0.48,0.020000000000000018
P02-A4-Lee2019_MI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-ER01:VS_STRONGEST,Lee2019_MI,A4-C4-MODEL-HARD-VOTE,6,100,0.51,0.49,0.020000000000000018
P02-A4-Lee2019_MI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-ER01:VS_STRONGEST,Lee2019_MI,A4-C5-MODEL-PROB-AVG,15,100,0.5,0.45999999999999996,0.040000000000000036
P02-A4-Lee2019_MI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-ER01:VS_STRONGEST,Lee2019_MI,A4-C5-MODEL-PROB-AVG,19,100,0.51,0.54,-0.030000000000000027
P02-A4-Lee2019_MI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-ER01:VS_STRONGEST,Lee2019_MI,A4-C5-MODEL-PROB-AVG,3,100,0.5,0.54,-0.040000000000000036
P02-A4-Lee2019_MI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-ER01:VS_STRONGEST,Lee2019_MI,A4-C5-MODEL-PROB-AVG,30,100,0.48,0.49,-0.010000000000000009
P02-A4-Lee2019_MI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-ER01:VS_STRONGEST,Lee2019_MI,A4-C5-MODEL-PROB-AVG,36,100,0.5,0.48,0.020000000000000018
P02-A4-Lee2019_MI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-ER01:VS_STRONGEST,Lee2019_MI,A4-C5-MODEL-PROB-AVG,6,100,0.5,0.49,0.010000000000000009
P02-A4-Lee2019_MI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-ER02:VS_STRONGEST,Lee2019_MI,A4-C4-MODEL-HARD-VOTE,15,100,0.46,0.46,0.0
P02-A4-Lee2019_MI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-ER02:VS_STRONGEST,Lee2019_MI,A4-C4-MODEL-HARD-VOTE,19,100,0.48,0.54,-0.06000000000000005
P02-A4-Lee2019_MI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-ER02:VS_STRONGEST,Lee2019_MI,A4-C4-MODEL-HARD-VOTE,3,100,0.5,0.49,0.010000000000000009
P02-A4-Lee2019_MI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-ER02:VS_STRONGEST,Lee2019_MI,A4-C4-MODEL-HARD-VOTE,30,100,0.51,0.51,0.0
P02-A4-Lee2019_MI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-ER02:VS_STRONGEST,Lee2019_MI,A4-C4-MODEL-HARD-VOTE,36,100,0.5,0.48,0.020000000000000018
P02-A4-Lee2019_MI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-ER02:VS_STRONGEST,Lee2019_MI,A4-C4-MODEL-HARD-VOTE,6,100,0.52,0.5,0.020000000000000018
P02-A4-Lee2019_MI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-ER02:VS_STRONGEST,Lee2019_MI,A4-C5-MODEL-PROB-AVG,15,100,0.53,0.46,0.07
P02-A4-Lee2019_MI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-ER02:VS_STRONGEST,Lee2019_MI,A4-C5-MODEL-PROB-AVG,19,100,0.51,0.54,-0.030000000000000027
P02-A4-Lee2019_MI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-ER02:VS_STRONGEST,Lee2019_MI,A4-C5-MODEL-PROB-AVG,3,100,0.5,0.49,0.010000000000000009
P02-A4-Lee2019_MI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-ER02:VS_STRONGEST,Lee2019_MI,A4-C5-MODEL-PROB-AVG,30,100,0.49,0.51,-0.020000000000000018
P02-A4-Lee2019_MI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-ER02:VS_STRONGEST,Lee2019_MI,A4-C5-MODEL-PROB-AVG,36,100,0.5,0.48,0.020000000000000018
P02-A4-Lee2019_MI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-ER02:VS_STRONGEST,Lee2019_MI,A4-C5-MODEL-PROB-AVG,6,100,0.5,0.5,0.0
P02-A4-Lee2019_MI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-ER03:VS_STRONGEST,Lee2019_MI,A4-C4-MODEL-HARD-VOTE,15,100,0.46,0.45,0.010000000000000009
P02-A4-Lee2019_MI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-ER03:VS_STRONGEST,Lee2019_MI,A4-C4-MODEL-HARD-VOTE,19,100,0.51,0.51,0.0
P02-A4-Lee2019_MI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-ER03:VS_STRONGEST,Lee2019_MI,A4-C4-MODEL-HARD-VOTE,3,100,0.5,0.58,-0.07999999999999996
P02-A4-Lee2019_MI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-ER03:VS_STRONGEST,Lee2019_MI,A4-C4-MODEL-HARD-VOTE,30,100,0.48,0.45,0.02999999999999997
P02-A4-Lee2019_MI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-ER03:VS_STRONGEST,Lee2019_MI,A4-C4-MODEL-HARD-VOTE,36,100,0.5,0.51,-0.010000000000000009
P02-A4-Lee2019_MI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-ER03:VS_STRONGEST,Lee2019_MI,A4-C4-MODEL-HARD-VOTE,6,100,0.52,0.42000000000000004,0.09999999999999998
P02-A4-Lee2019_MI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-ER03:VS_STRONGEST,Lee2019_MI,A4-C5-MODEL-PROB-AVG,15,100,0.5,0.45,0.04999999999999999
P02-A4-Lee2019_MI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-ER03:VS_STRONGEST,Lee2019_MI,A4-C5-MODEL-PROB-AVG,19,100,0.53,0.51,0.020000000000000018
P02-A4-Lee2019_MI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-ER03:VS_STRONGEST,Lee2019_MI,A4-C5-MODEL-PROB-AVG,3,100,0.5,0.58,-0.07999999999999996
P02-A4-Lee2019_MI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-ER03:VS_STRONGEST,Lee2019_MI,A4-C5-MODEL-PROB-AVG,30,100,0.49,0.45,0.03999999999999998
P02-A4-Lee2019_MI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-ER03:VS_STRONGEST,Lee2019_MI,A4-C5-MODEL-PROB-AVG,36,100,0.5,0.51,-0.010000000000000009
P02-A4-Lee2019_MI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-ER03:VS_STRONGEST,Lee2019_MI,A4-C5-MODEL-PROB-AVG,6,100,0.5,0.42000000000000004,0.07999999999999996
P02-A4-Lee2019_MI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-ER04:VS_STRONGEST,Lee2019_MI,A4-C4-MODEL-HARD-VOTE,15,100,0.48,0.49,-0.010000000000000009
P02-A4-Lee2019_MI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-ER04:VS_STRONGEST,Lee2019_MI,A4-C4-MODEL-HARD-VOTE,19,100,0.52,0.53,-0.010000000000000009
P02-A4-Lee2019_MI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-ER04:VS_STRONGEST,Lee2019_MI,A4-C4-MODEL-HARD-VOTE,3,100,0.5,0.5,0.0
P02-A4-Lee2019_MI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-ER04:VS_STRONGEST,Lee2019_MI,A4-C4-MODEL-HARD-VOTE,30,100,0.48,0.5,-0.020000000000000018
P02-A4-Lee2019_MI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-ER04:VS_STRONGEST,Lee2019_MI,A4-C4-MODEL-HARD-VOTE,36,100,0.5,0.5,0.0
P02-A4-Lee2019_MI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-ER04:VS_STRONGEST,Lee2019_MI,A4-C4-MODEL-HARD-VOTE,6,100,0.52,0.48000000000000004,0.03999999999999998
P02-A4-Lee2019_MI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-ER04:VS_STRONGEST,Lee2019_MI,A4-C5-MODEL-PROB-AVG,15,100,0.5,0.49,0.010000000000000009
P02-A4-Lee2019_MI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-ER04:VS_STRONGEST,Lee2019_MI,A4-C5-MODEL-PROB-AVG,19,100,0.53,0.53,0.0
P02-A4-Lee2019_MI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-ER04:VS_STRONGEST,Lee2019_MI,A4-C5-MODEL-PROB-AVG,3,100,0.5,0.5,0.0
P02-A4-Lee2019_MI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-ER04:VS_STRONGEST,Lee2019_MI,A4-C5-MODEL-PROB-AVG,30,100,0.49,0.5,-0.010000000000000009
P02-A4-Lee2019_MI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-ER04:VS_STRONGEST,Lee2019_MI,A4-C5-MODEL-PROB-AVG,36,100,0.5,0.5,0.0
P02-A4-Lee2019_MI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:4_PER_CLASS-ER04:VS_STRONGEST,Lee2019_MI,A4-C5-MODEL-PROB-AVG,6,100,0.5,0.48000000000000004,0.019999999999999962
P02-A4-Lee2019_MI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-ER00:VS_STRONGEST,Lee2019_MI,A4-C4-MODEL-HARD-VOTE,15,100,0.49,0.5700000000000001,-0.08000000000000007
P02-A4-Lee2019_MI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-ER00:VS_STRONGEST,Lee2019_MI,A4-C4-MODEL-HARD-VOTE,19,100,0.5700000000000001,0.56,0.010000000000000009
P02-A4-Lee2019_MI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-ER00:VS_STRONGEST,Lee2019_MI,A4-C4-MODEL-HARD-VOTE,3,100,0.59,0.5,0.08999999999999997
P02-A4-Lee2019_MI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-ER00:VS_STRONGEST,Lee2019_MI,A4-C4-MODEL-HARD-VOTE,30,100,0.49,0.54,-0.050000000000000044
P02-A4-Lee2019_MI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-ER00:VS_STRONGEST,Lee2019_MI,A4-C4-MODEL-HARD-VOTE,36,100,0.48000000000000004,0.5599999999999999,-0.0799999999999999
P02-A4-Lee2019_MI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-ER00:VS_STRONGEST,Lee2019_MI,A4-C4-MODEL-HARD-VOTE,6,100,0.44999999999999996,0.51,-0.06000000000000005
P02-A4-Lee2019_MI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-ER00:VS_STRONGEST,Lee2019_MI,A4-C5-MODEL-PROB-AVG,15,100,0.55,0.5700000000000001,-0.020000000000000018
P02-A4-Lee2019_MI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-ER00:VS_STRONGEST,Lee2019_MI,A4-C5-MODEL-PROB-AVG,19,100,0.57,0.56,0.009999999999999898
P02-A4-Lee2019_MI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-ER00:VS_STRONGEST,Lee2019_MI,A4-C5-MODEL-PROB-AVG,3,100,0.64,0.5,0.14
P02-A4-Lee2019_MI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-ER00:VS_STRONGEST,Lee2019_MI,A4-C5-MODEL-PROB-AVG,30,100,0.52,0.54,-0.020000000000000018
P02-A4-Lee2019_MI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-ER00:VS_STRONGEST,Lee2019_MI,A4-C5-MODEL-PROB-AVG,36,100,0.49,0.5599999999999999,-0.06999999999999995
P02-A4-Lee2019_MI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-ER00:VS_STRONGEST,Lee2019_MI,A4-C5-MODEL-PROB-AVG,6,100,0.47000000000000003,0.51,-0.03999999999999998
P02-A4-Lee2019_MI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-ER01:VS_STRONGEST,Lee2019_MI,A4-C4-MODEL-HARD-VOTE,15,100,0.5,0.51,-0.010000000000000009
P02-A4-Lee2019_MI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-ER01:VS_STRONGEST,Lee2019_MI,A4-C4-MODEL-HARD-VOTE,19,100,0.5700000000000001,0.54,0.030000000000000027
P02-A4-Lee2019_MI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-ER01:VS_STRONGEST,Lee2019_MI,A4-C4-MODEL-HARD-VOTE,3,100,0.6,0.55,0.04999999999999993
P02-A4-Lee2019_MI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-ER01:VS_STRONGEST,Lee2019_MI,A4-C4-MODEL-HARD-VOTE,30,100,0.51,0.5,0.010000000000000009
P02-A4-Lee2019_MI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-ER01:VS_STRONGEST,Lee2019_MI,A4-C4-MODEL-HARD-VOTE,36,100,0.52,0.6200000000000001,-0.10000000000000009
P02-A4-Lee2019_MI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-ER01:VS_STRONGEST,Lee2019_MI,A4-C4-MODEL-HARD-VOTE,6,100,0.52,0.52,0.0
P02-A4-Lee2019_MI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-ER01:VS_STRONGEST,Lee2019_MI,A4-C5-MODEL-PROB-AVG,15,100,0.51,0.51,0.0
P02-A4-Lee2019_MI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-ER01:VS_STRONGEST,Lee2019_MI,A4-C5-MODEL-PROB-AVG,19,100,0.53,0.54,-0.010000000000000009
P02-A4-Lee2019_MI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-ER01:VS_STRONGEST,Lee2019_MI,A4-C5-MODEL-PROB-AVG,3,100,0.7,0.55,0.1499999999999999
P02-A4-Lee2019_MI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-ER01:VS_STRONGEST,Lee2019_MI,A4-C5-MODEL-PROB-AVG,30,100,0.5,0.5,0.0
P02-A4-Lee2019_MI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:8_PER_CLASS-ER01:VS_STRONGEST,Lee2019_MI,A4-C5-MODEL-PROB-AVG,36,100,0.52,0.6200000000000001,-0.10000000000000009
