group_source_id,group_field,group_id,support_count,sparse_support,brier,nll,status
GROUP-eaa42235c4df5f27d25e,model_id,DNN-EEGNET:EEGNet-R7-LAWHERN-SMR-P01-160HZ:P02-A0-BNCI2014_001-DNN-EEGNET-FULL_TRAIN-MR02,288,False,0.5364894075862369,0.7840137510362563,ELIGIBLE
GROUP-eaa42235c4df5f27d25e,branch_id,__MISSING__,288,False,0.5364894075862369,0.7840137510362563,ELIGIBLE
GROUP-eaa42235c4df5f27d25e,budget_id,FULL_TRAIN,288,False,0.5364894075862369,0.7840137510362563,ELIGIBLE
GROUP-eaa42235c4df5f27d25e,split_id,IHARQ-SPLITRECORD-20260806-e4e371d332c61e36,288,False,0.5364894075862369,0.7840137510362563,ELIGIBLE
GROUP-eaa42235c4df5f27d25e,calibration_method_id,__MISSING__,288,False,0.5364894075862369,0.7840137510362563,ELIGIBLE
GROUP-d64c157e2f54e19bfec4,dataset_id,BNCI2014_001,288,False,0.47298877577756177,0.7115101944209603,ELIGIBLE
GROUP-d64c157e2f54e19bfec4,subject_id,7,288,False,0.47298877577756177,0.7115101944209603,ELIGIBLE
GROUP-d64c157e2f54e19bfec4,session_id,0train,144,False,0.46020179100513026,0.7038855141650604,ELIGIBLE
GROUP-d64c157e2f54e19bfec4,session_id,1test,144,False,0.4857757605499933,0.71913487467686,ELIGIBLE
GROUP-d64c157e2f54e19bfec4,model_id,DNN-EEGNET:EEGNet-R7-LAWHERN-SMR-P01-160HZ:P02-A0-BNCI2014_001-DNN-EEGNET-FULL_TRAIN-MR03,288,False,0.47298877577756177,0.7115101944209603,ELIGIBLE
GROUP-d64c157e2f54e19bfec4,branch_id,__MISSING__,288,False,0.47298877577756177,0.7115101944209603,ELIGIBLE
GROUP-d64c157e2f54e19bfec4,budget_id,FULL_TRAIN,288,False,0.47298877577756177,0.7115101944209603,ELIGIBLE
GROUP-d64c157e2f54e19bfec4,split_id,IHARQ-SPLITRECORD-20260806-e4e371d332c61e36,288,False,0.47298877577756177,0.7115101944209603,ELIGIBLE
GROUP-d64c157e2f54e19bfec4,calibration_method_id,__MISSING__,288,False,0.47298877577756177,0.7115101944209603,ELIGIBLE
GROUP-5796ebd0cabf507d36a6,dataset_id,BNCI2014_001,288,False,0.5372456968416633,0.7454584857348479,ELIGIBLE
GROUP-5796ebd0cabf507d36a6,subject_id,7,288,False,0.5372456968416633,0.7454584857348479,ELIGIBLE
GROUP-5796ebd0cabf507d36a6,session_id,0train,144,False,0.536472812353901,0.7375639318125544,ELIGIBLE
GROUP-5796ebd0cabf507d36a6,session_id,1test,144,False,0.5380185813294255,0.7533530396571414,ELIGIBLE
GROUP-5796ebd0cabf507d36a6,model_id,DNN-EEGNET:EEGNet-R7-LAWHERN-SMR-P01-160HZ:P02-A0-BNCI2014_001-DNN-EEGNET-FULL_TRAIN-MR04,288,False,0.5372456968416633,0.7454584857348479,ELIGIBLE
GROUP-5796ebd0cabf507d36a6,branch_id,__MISSING__,288,False,0.5372456968416633,0.7454584857348479,ELIGIBLE
GROUP-5796ebd0cabf507d36a6,budget_id,FULL_TRAIN,288,False,0.5372456968416633,0.7454584857348479,ELIGIBLE
GROUP-5796ebd0cabf507d36a6,split_id,IHARQ-SPLITRECORD-20260806-e4e371d332c61e36,288,False,0.5372456968416633,0.7454584857348479,ELIGIBLE
GROUP-5796ebd0cabf507d36a6,calibration_method_id,__MISSING__,288,False,0.5372456968416633,0.7454584857348479,ELIGIBLE
GROUP-e9815d7e600c7ee8b3dc,dataset_id,BNCI2014_001,288,False,0.49913644709128707,0.6922839653314092,ELIGIBLE
GROUP-e9815d7e600c7ee8b3dc,subject_id,7,288,False,0.49913644709128707,0.6922839653314092,ELIGIBLE
GROUP-e9815d7e600c7ee8b3dc,session_id,0train,144,False,0.49566428118963984,0.6887988476287095,ELIGIBLE
GROUP-e9815d7e600c7ee8b3dc,session_id,1test,144,False,0.5026086129929345,0.695769083034109,ELIGIBLE
GROUP-e9815d7e600c7ee8b3dc,model_id,DNN-EEGNET:EEGNet-R7-LAWHERN-SMR-P01-160HZ:P02-A0-BNCI2014_001-DNN-EEGNET-P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS-MR00,288,False,0.49913644709128707,0.6922839653314092,ELIGIBLE
GROUP-e9815d7e600c7ee8b3dc,branch_id,__MISSING__,288,False,0.49913644709128707,0.6922839653314092,ELIGIBLE
GROUP-e9815d7e600c7ee8b3dc,budget_id,P01-L1-LOW-CAL-OFFICIAL-R2:16_PER_CLASS,288,False,0.49913644709128707,0.6922839653314092,ELIGIBLE
GROUP-e9815d7e600c7ee8b3dc,split_id,IHARQ-SPLITRECORD-20260806-e4e371d332c61e36,288,False,0.49913644709128707,0.6922839653314092,ELIGIBLE
