group_id,report_id,bin_index,lower,upper,count,mean_confidence,accuracy,absolute_gap
GROUP-5796ebd0cabf507d36a6,P03-RELIABILITY-b55de00c7cdf8bfdfd13,5,0.3333333333333333,0.4,0,,,
GROUP-5796ebd0cabf507d36a6,P03-RELIABILITY-b55de00c7cdf8bfdfd13,6,0.4,0.4666666666666667,0,,,
GROUP-5796ebd0cabf507d36a6,P03-RELIABILITY-b55de00c7cdf8bfdfd13,7,0.4666666666666667,0.5333333333333333,34,0.5167907810328816,0.6176470588235294,0.10085627779064787
GROUP-5796ebd0cabf507d36a6,P03-RELIABILITY-b55de00c7cdf8bfdfd13,8,0.5333333333333333,0.6,75,0.5692350445660476,0.48,0.08923504456604758
GROUP-5796ebd0cabf507d36a6,P03-RELIABILITY-b55de00c7cdf8bfdfd13,9,0.6,0.6666666666666666,50,0.6380287948002998,0.52,0.11802879480029982
GROUP-5796ebd0cabf507d36a6,P03-RELIABILITY-b55de00c7cdf8bfdfd13,10,0.6666666666666666,0.7333333333333333,63,0.6987406962117,0.5555555555555556,0.1431851406561444
GROUP-5796ebd0cabf507d36a6,P03-RELIABILITY-b55de00c7cdf8bfdfd13,11,0.7333333333333333,0.8,33,0.764265523840093,0.6363636363636364,0.1279018874764567
GROUP-5796ebd0cabf507d36a6,P03-RELIABILITY-b55de00c7cdf8bfdfd13,12,0.8,0.8666666666666667,19,0.8376710281178882,0.5263157894736842,0.311355238644204
GROUP-5796ebd0cabf507d36a6,P03-RELIABILITY-b55de00c7cdf8bfdfd13,13,0.8666666666666667,0.9333333333333333,10,0.887643826709086,0.5,0.38764382670908604
GROUP-5796ebd0cabf507d36a6,P03-RELIABILITY-b55de00c7cdf8bfdfd13,14,0.9333333333333333,1.0,4,0.9526858706252354,0.75,0.20268587062523535
GROUP-e9815d7e600c7ee8b3dc,P03-RELIABILITY-6f4cb42578f4f824d060,0,0.0,0.06666666666666667,0,,,
GROUP-e9815d7e600c7ee8b3dc,P03-RELIABILITY-6f4cb42578f4f824d060,1,0.06666666666666667,0.13333333333333333,0,,,
GROUP-e9815d7e600c7ee8b3dc,P03-RELIABILITY-6f4cb42578f4f824d060,2,0.13333333333333333,0.2,0,,,
GROUP-e9815d7e600c7ee8b3dc,P03-RELIABILITY-6f4cb42578f4f824d060,3,0.2,0.26666666666666666,0,,,
