run_cell_id,dataset_id,condition_id,role_id,budget_id,model_repeat_index,terminal_status,evidence_duration_s,observation_horizon_s,model_or_view_evaluations,member_count,aggregation_operation,batch1_latency_median_s,batch1_latency_p95_s,aggregation_latency_s,missing_reason
P02-A4-PhysioNetMI-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR03,PhysioNetMI,A4-C2-MULTI-HARD-VOTE,NEURAL,P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS,3,CONDITIONAL_SKIP,,,,,,,,,STAGE18_RESOURCE_CONSTRAINED_SINGLE_REPEAT_ALL_REFIT_ROLES
P02-A4-PhysioNetMI-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR03,PhysioNetMI,A4-C3-MULTI-PROB-AVG,NEURAL,P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS,3,CONDITIONAL_SKIP,,,,,,,,,STAGE18_RESOURCE_CONSTRAINED_SINGLE_REPEAT_ALL_REFIT_ROLES
P02-A4-PhysioNetMI-NEURAL-A4-C0-CORE-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR04,PhysioNetMI,A4-C0-CORE,NEURAL,P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS,4,SUCCESS,3.0,3.0,1,1,DIRECT_CORE,0.0013597420002042782,0.002059758199902717,0.0,
P02-A4-PhysioNetMI-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR04,PhysioNetMI,A4-C1-LONG-3P5S,NEURAL,P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS,4,CONDITIONAL_SKIP,,,,,,,,,STAGE18_RESOURCE_CONSTRAINED_SINGLE_REPEAT_ALL_REFIT_ROLES
P02-A4-PhysioNetMI-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR04,PhysioNetMI,A4-C2-MULTI-HARD-VOTE,NEURAL,P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS,4,CONDITIONAL_SKIP,,,,,,,,,STAGE18_RESOURCE_CONSTRAINED_SINGLE_REPEAT_ALL_REFIT_ROLES
P02-A4-PhysioNetMI-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR04,PhysioNetMI,A4-C3-MULTI-PROB-AVG,NEURAL,P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS,4,CONDITIONAL_SKIP,,,,,,,,,STAGE18_RESOURCE_CONSTRAINED_SINGLE_REPEAT_ALL_REFIT_ROLES
P02-A4-PhysioNetMI-SSL-A4-C0-CORE-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR00,PhysioNetMI,A4-C0-CORE,SSL,P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS,0,SUCCESS,3.0,3.0,1,1,DIRECT_CORE,0.010524378998525208,0.012086804000500705,0.0,
P02-A4-PhysioNetMI-SSL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR00,PhysioNetMI,A4-C1-LONG-3P5S,SSL,P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS,0,INPUT_INCOMPATIBLE,,,,,,,,,A4_MEMBER_UNAVAILABLE
P02-A4-PhysioNetMI-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR00,PhysioNetMI,A4-C2-MULTI-HARD-VOTE,SSL,P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS,0,SUCCESS,2.0,3.5,3,3,HARD_VOTE,0.9192603289975523,0.9192603289975523,0.014846703999864985,
P02-A4-PhysioNetMI-SSL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR00,PhysioNetMI,A4-C3-MULTI-PROB-AVG,SSL,P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS,0,SUCCESS,2.0,3.5,3,3,PROBABILITY_AVERAGE,0.9192603289975523,0.9192603289975523,0.0028422380000847625,
P02-A4-PhysioNetMI-SSL-A4-C0-CORE-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR01,PhysioNetMI,A4-C0-CORE,SSL,P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS,1,SUCCESS,3.0,3.0,1,1,DIRECT_CORE,0.01041024099868082,0.011289666800075792,0.0,
P02-A4-PhysioNetMI-SSL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR01,PhysioNetMI,A4-C1-LONG-3P5S,SSL,P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS,1,CONDITIONAL_SKIP,,,,,,,,,STAGE18_RESOURCE_CONSTRAINED_SINGLE_REPEAT_ALL_REFIT_ROLES
P02-A4-PhysioNetMI-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR01,PhysioNetMI,A4-C2-MULTI-HARD-VOTE,SSL,P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS,1,CONDITIONAL_SKIP,,,,,,,,,STAGE18_RESOURCE_CONSTRAINED_SINGLE_REPEAT_ALL_REFIT_ROLES
P02-A4-PhysioNetMI-SSL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR01,PhysioNetMI,A4-C3-MULTI-PROB-AVG,SSL,P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS,1,CONDITIONAL_SKIP,,,,,,,,,STAGE18_RESOURCE_CONSTRAINED_SINGLE_REPEAT_ALL_REFIT_ROLES
P02-A4-PhysioNetMI-SSL-A4-C0-CORE-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR02,PhysioNetMI,A4-C0-CORE,SSL,P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS,2,SUCCESS,3.0,3.0,1,1,DIRECT_CORE,0.01050991400006751,0.01092217139994318,0.0,
P02-A4-PhysioNetMI-SSL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR02,PhysioNetMI,A4-C1-LONG-3P5S,SSL,P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS,2,CONDITIONAL_SKIP,,,,,,,,,STAGE18_RESOURCE_CONSTRAINED_SINGLE_REPEAT_ALL_REFIT_ROLES
P02-A4-PhysioNetMI-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR02,PhysioNetMI,A4-C2-MULTI-HARD-VOTE,SSL,P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS,2,CONDITIONAL_SKIP,,,,,,,,,STAGE18_RESOURCE_CONSTRAINED_SINGLE_REPEAT_ALL_REFIT_ROLES
P02-A4-PhysioNetMI-SSL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR02,PhysioNetMI,A4-C3-MULTI-PROB-AVG,SSL,P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS,2,CONDITIONAL_SKIP,,,,,,,,,STAGE18_RESOURCE_CONSTRAINED_SINGLE_REPEAT_ALL_REFIT_ROLES
P02-A4-PhysioNetMI-SSL-A4-C0-CORE-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR03,PhysioNetMI,A4-C0-CORE,SSL,P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS,3,SUCCESS,3.0,3.0,1,1,DIRECT_CORE,0.0102955540005496,0.010787739400620921,0.0,
P02-A4-PhysioNetMI-SSL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR03,PhysioNetMI,A4-C1-LONG-3P5S,SSL,P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS,3,CONDITIONAL_SKIP,,,,,,,,,STAGE18_RESOURCE_CONSTRAINED_SINGLE_REPEAT_ALL_REFIT_ROLES
P02-A4-PhysioNetMI-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR03,PhysioNetMI,A4-C2-MULTI-HARD-VOTE,SSL,P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS,3,CONDITIONAL_SKIP,,,,,,,,,STAGE18_RESOURCE_CONSTRAINED_SINGLE_REPEAT_ALL_REFIT_ROLES
P02-A4-PhysioNetMI-SSL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR03,PhysioNetMI,A4-C3-MULTI-PROB-AVG,SSL,P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS,3,CONDITIONAL_SKIP,,,,,,,,,STAGE18_RESOURCE_CONSTRAINED_SINGLE_REPEAT_ALL_REFIT_ROLES
P02-A4-PhysioNetMI-SSL-A4-C0-CORE-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR04,PhysioNetMI,A4-C0-CORE,SSL,P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS,4,SUCCESS,3.0,3.0,1,1,DIRECT_CORE,0.010063387999252882,0.010439996399873053,0.0,
P02-A4-PhysioNetMI-SSL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR04,PhysioNetMI,A4-C1-LONG-3P5S,SSL,P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS,4,CONDITIONAL_SKIP,,,,,,,,,STAGE18_RESOURCE_CONSTRAINED_SINGLE_REPEAT_ALL_REFIT_ROLES
P02-A4-PhysioNetMI-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR04,PhysioNetMI,A4-C2-MULTI-HARD-VOTE,SSL,P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS,4,CONDITIONAL_SKIP,,,,,,,,,STAGE18_RESOURCE_CONSTRAINED_SINGLE_REPEAT_ALL_REFIT_ROLES
P02-A4-PhysioNetMI-SSL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR04,PhysioNetMI,A4-C3-MULTI-PROB-AVG,SSL,P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS,4,CONDITIONAL_SKIP,,,,,,,,,STAGE18_RESOURCE_CONSTRAINED_SINGLE_REPEAT_ALL_REFIT_ROLES
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-ER00,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,FIXED_MODEL_ENSEMBLE,P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS,0,NOT_APPLICABLE_REPEAT_SLOT,,,,,,,,,MINIMUM_ENSEMBLE_ROLES_NOT_AVAILABLE
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-ER00,PhysioNetMI,A4-C5-MODEL-PROB-AVG,FIXED_MODEL_ENSEMBLE,P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS,0,NOT_APPLICABLE_REPEAT_SLOT,,,,,,,,,MINIMUM_ENSEMBLE_ROLES_NOT_AVAILABLE
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-ER01,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,FIXED_MODEL_ENSEMBLE,P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS,1,NOT_APPLICABLE_REPEAT_SLOT,,,,,,,,,MINIMUM_ENSEMBLE_ROLES_NOT_AVAILABLE
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-ER01,PhysioNetMI,A4-C5-MODEL-PROB-AVG,FIXED_MODEL_ENSEMBLE,P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS,1,NOT_APPLICABLE_REPEAT_SLOT,,,,,,,,,MINIMUM_ENSEMBLE_ROLES_NOT_AVAILABLE
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-ER02,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,FIXED_MODEL_ENSEMBLE,P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS,2,NOT_APPLICABLE_REPEAT_SLOT,,,,,,,,,MINIMUM_ENSEMBLE_ROLES_NOT_AVAILABLE
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-ER02,PhysioNetMI,A4-C5-MODEL-PROB-AVG,FIXED_MODEL_ENSEMBLE,P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS,2,NOT_APPLICABLE_REPEAT_SLOT,,,,,,,,,MINIMUM_ENSEMBLE_ROLES_NOT_AVAILABLE
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-ER03,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,FIXED_MODEL_ENSEMBLE,P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS,3,NOT_APPLICABLE_REPEAT_SLOT,,,,,,,,,MINIMUM_ENSEMBLE_ROLES_NOT_AVAILABLE
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-ER03,PhysioNetMI,A4-C5-MODEL-PROB-AVG,FIXED_MODEL_ENSEMBLE,P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS,3,NOT_APPLICABLE_REPEAT_SLOT,,,,,,,,,MINIMUM_ENSEMBLE_ROLES_NOT_AVAILABLE
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-ER04,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,FIXED_MODEL_ENSEMBLE,P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS,4,NOT_APPLICABLE_REPEAT_SLOT,,,,,,,,,MINIMUM_ENSEMBLE_ROLES_NOT_AVAILABLE
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-ER04,PhysioNetMI,A4-C5-MODEL-PROB-AVG,FIXED_MODEL_ENSEMBLE,P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS,4,NOT_APPLICABLE_REPEAT_SLOT,,,,,,,,,MINIMUM_ENSEMBLE_ROLES_NOT_AVAILABLE
P02-A4-PhysioNetMI-CLASSICAL-A4-C0-CORE-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR00,PhysioNetMI,A4-C0-CORE,CLASSICAL,P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS,0,SUCCESS,3.0,3.0,1,1,DIRECT_CORE,0.0007210539988591336,0.000864439600991318,0.0,
P02-A4-PhysioNetMI-CLASSICAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR00,PhysioNetMI,A4-C1-LONG-3P5S,CLASSICAL,P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS,0,SUCCESS,3.5,3.5,1,1,DIRECT_LONG,0.0011685110002872534,0.014261180598987264,0.0,
P02-A4-PhysioNetMI-CLASSICAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR00,PhysioNetMI,A4-C2-MULTI-HARD-VOTE,CLASSICAL,P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS,0,SUCCESS,2.0,3.5,3,3,HARD_VOTE,0.00723327899868309,0.030615877797754366,0.003104514000369818,
P02-A4-PhysioNetMI-CLASSICAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR00,PhysioNetMI,A4-C3-MULTI-PROB-AVG,CLASSICAL,P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS,0,SUCCESS,2.0,3.5,3,3,PROBABILITY_AVERAGE,0.00723327899868309,0.030615877797754366,0.004564834000120754,
P02-A4-PhysioNetMI-RIEMANNIAN-A4-C0-CORE-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR00,PhysioNetMI,A4-C0-CORE,RIEMANNIAN,P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS,0,SUCCESS,3.0,3.0,1,1,DIRECT_CORE,0.009444423001696123,0.010049460797017674,0.0,
P02-A4-PhysioNetMI-RIEMANNIAN-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR00,PhysioNetMI,A4-C1-LONG-3P5S,RIEMANNIAN,P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS,0,SUCCESS,3.5,3.5,1,1,DIRECT_LONG,0.012504918000558973,0.023094970599413497,0.0,
P02-A4-PhysioNetMI-RIEMANNIAN-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR00,PhysioNetMI,A4-C2-MULTI-HARD-VOTE,RIEMANNIAN,P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS,0,SUCCESS,2.0,3.5,3,3,HARD_VOTE,0.07410711600095965,0.12397328719962389,0.005104150000988739,
P02-A4-PhysioNetMI-RIEMANNIAN-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR00,PhysioNetMI,A4-C3-MULTI-PROB-AVG,RIEMANNIAN,P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS,0,SUCCESS,2.0,3.5,3,3,PROBABILITY_AVERAGE,0.07410711600095965,0.12397328719962389,0.0027219429994147504,
P02-A4-PhysioNetMI-NEURAL-A4-C0-CORE-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR00,PhysioNetMI,A4-C0-CORE,NEURAL,P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS,0,SUCCESS,3.0,3.0,1,1,DIRECT_CORE,0.0014141669998934958,0.0017919238009199033,0.0,
P02-A4-PhysioNetMI-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR00,PhysioNetMI,A4-C1-LONG-3P5S,NEURAL,P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS,0,CONDITIONAL_SKIP,,,,,,,,,STAGE18_RESOURCE_CONSTRAINED_DEEP_ANCHOR_BUDGET_ONLY
P02-A4-PhysioNetMI-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR00,PhysioNetMI,A4-C2-MULTI-HARD-VOTE,NEURAL,P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS,0,CONDITIONAL_SKIP,,,,,,,,,STAGE18_RESOURCE_CONSTRAINED_DEEP_ANCHOR_BUDGET_ONLY
P02-A4-PhysioNetMI-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR00,PhysioNetMI,A4-C3-MULTI-PROB-AVG,NEURAL,P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS,0,CONDITIONAL_SKIP,,,,,,,,,STAGE18_RESOURCE_CONSTRAINED_DEEP_ANCHOR_BUDGET_ONLY
P02-A4-PhysioNetMI-NEURAL-A4-C0-CORE-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR01,PhysioNetMI,A4-C0-CORE,NEURAL,P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS,1,SUCCESS,3.0,3.0,1,1,DIRECT_CORE,0.0012521270000434015,0.001849725598003715,0.0,
P02-A4-PhysioNetMI-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR01,PhysioNetMI,A4-C1-LONG-3P5S,NEURAL,P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS,1,CONDITIONAL_SKIP,,,,,,,,,STAGE18_RESOURCE_CONSTRAINED_SINGLE_REPEAT_ALL_REFIT_ROLES
P02-A4-PhysioNetMI-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR01,PhysioNetMI,A4-C2-MULTI-HARD-VOTE,NEURAL,P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS,1,CONDITIONAL_SKIP,,,,,,,,,STAGE18_RESOURCE_CONSTRAINED_SINGLE_REPEAT_ALL_REFIT_ROLES
P02-A4-PhysioNetMI-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR01,PhysioNetMI,A4-C3-MULTI-PROB-AVG,NEURAL,P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS,1,CONDITIONAL_SKIP,,,,,,,,,STAGE18_RESOURCE_CONSTRAINED_SINGLE_REPEAT_ALL_REFIT_ROLES
P02-A4-PhysioNetMI-NEURAL-A4-C0-CORE-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR02,PhysioNetMI,A4-C0-CORE,NEURAL,P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS,2,SUCCESS,3.0,3.0,1,1,DIRECT_CORE,0.0013147790014045313,0.0020521459999145006,0.0,
P02-A4-PhysioNetMI-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR02,PhysioNetMI,A4-C1-LONG-3P5S,NEURAL,P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS,2,CONDITIONAL_SKIP,,,,,,,,,STAGE18_RESOURCE_CONSTRAINED_SINGLE_REPEAT_ALL_REFIT_ROLES
P02-A4-PhysioNetMI-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR02,PhysioNetMI,A4-C2-MULTI-HARD-VOTE,NEURAL,P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS,2,CONDITIONAL_SKIP,,,,,,,,,STAGE18_RESOURCE_CONSTRAINED_SINGLE_REPEAT_ALL_REFIT_ROLES
P02-A4-PhysioNetMI-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR02,PhysioNetMI,A4-C3-MULTI-PROB-AVG,NEURAL,P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS,2,CONDITIONAL_SKIP,,,,,,,,,STAGE18_RESOURCE_CONSTRAINED_SINGLE_REPEAT_ALL_REFIT_ROLES
P02-A4-PhysioNetMI-NEURAL-A4-C0-CORE-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR03,PhysioNetMI,A4-C0-CORE,NEURAL,P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS,3,SUCCESS,3.0,3.0,1,1,DIRECT_CORE,0.0013695560010091867,0.001989065798989031,0.0,
P02-A4-PhysioNetMI-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR03,PhysioNetMI,A4-C1-LONG-3P5S,NEURAL,P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS,3,CONDITIONAL_SKIP,,,,,,,,,STAGE18_RESOURCE_CONSTRAINED_SINGLE_REPEAT_ALL_REFIT_ROLES
P02-A4-PhysioNetMI-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR03,PhysioNetMI,A4-C2-MULTI-HARD-VOTE,NEURAL,P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS,3,CONDITIONAL_SKIP,,,,,,,,,STAGE18_RESOURCE_CONSTRAINED_SINGLE_REPEAT_ALL_REFIT_ROLES
P02-A4-PhysioNetMI-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR03,PhysioNetMI,A4-C3-MULTI-PROB-AVG,NEURAL,P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS,3,CONDITIONAL_SKIP,,,,,,,,,STAGE18_RESOURCE_CONSTRAINED_SINGLE_REPEAT_ALL_REFIT_ROLES
P02-A4-PhysioNetMI-NEURAL-A4-C0-CORE-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR04,PhysioNetMI,A4-C0-CORE,NEURAL,P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS,4,SUCCESS,3.0,3.0,1,1,DIRECT_CORE,0.0013278959995659534,0.0024212939977587664,0.0,
P02-A4-PhysioNetMI-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR04,PhysioNetMI,A4-C1-LONG-3P5S,NEURAL,P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS,4,CONDITIONAL_SKIP,,,,,,,,,STAGE18_RESOURCE_CONSTRAINED_SINGLE_REPEAT_ALL_REFIT_ROLES
P02-A4-PhysioNetMI-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR04,PhysioNetMI,A4-C2-MULTI-HARD-VOTE,NEURAL,P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS,4,CONDITIONAL_SKIP,,,,,,,,,STAGE18_RESOURCE_CONSTRAINED_SINGLE_REPEAT_ALL_REFIT_ROLES
P02-A4-PhysioNetMI-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR04,PhysioNetMI,A4-C3-MULTI-PROB-AVG,NEURAL,P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS,4,CONDITIONAL_SKIP,,,,,,,,,STAGE18_RESOURCE_CONSTRAINED_SINGLE_REPEAT_ALL_REFIT_ROLES
P02-A4-PhysioNetMI-SSL-A4-C0-CORE-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR00,PhysioNetMI,A4-C0-CORE,SSL,P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS,0,SUCCESS,3.0,3.0,1,1,DIRECT_CORE,0.01011282699982985,0.010579063798650168,0.0,
P02-A4-PhysioNetMI-SSL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR00,PhysioNetMI,A4-C1-LONG-3P5S,SSL,P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS,0,CONDITIONAL_SKIP,,,,,,,,,STAGE18_RESOURCE_CONSTRAINED_DEEP_ANCHOR_BUDGET_ONLY
