run_cell_id,dataset_id,branch_id,condition_id,budget_id,model_repeat_index,subject_id,n,BACC,F1_MACRO,ACC,ROC_AUC
P02-A4-PhysioNetMI-SSL-A4-C0-CORE-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-MR04,PhysioNetMI,SSL_VALIDATION_SELECTED,A4-C0-CORE,P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS,4,48,45,0.5118577075098814,0.5108695652173914,0.5111111111111111,0.450592885375494
P02-A4-PhysioNetMI-SSL-A4-C0-CORE-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-MR04,PhysioNetMI,SSL_VALIDATION_SELECTED,A4-C0-CORE,P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS,4,57,45,0.5446428571428572,0.5248868778280543,0.5333333333333333,0.5416666666666666
P02-A4-PhysioNetMI-SSL-A4-C0-CORE-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-MR04,PhysioNetMI,SSL_VALIDATION_SELECTED,A4-C0-CORE,P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS,4,71,45,0.3330039525691699,0.3330039525691699,0.3333333333333333,0.3754940711462451
P02-A4-PhysioNetMI-SSL-A4-C0-CORE-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-MR04,PhysioNetMI,SSL_VALIDATION_SELECTED,A4-C0-CORE,P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS,4,93,45,0.5553359683794465,0.5553359683794465,0.5555555555555556,0.45652173913043476
P02-A4-PhysioNetMI-SSL-A4-C0-CORE-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-MR04,PhysioNetMI,SSL_VALIDATION_SELECTED,A4-C0-CORE,P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS,4,98,45,0.5355731225296443,0.5296167247386759,0.5333333333333333,0.5889328063241106
P02-A4-PhysioNetMI-SSL-A4-C0-CORE-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-MR04,PhysioNetMI,SSL_VALIDATION_SELECTED,A4-C0-CORE,P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS,4,107,45,0.5446428571428572,0.5248868778280543,0.5333333333333333,0.5694444444444444
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-ER00,PhysioNetMI,PRE_RESULT_ROLE_MEMBERSHIP,A4-C4-MODEL-HARD-VOTE,P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS,0,107,45,0.5476190476190476,0.5445344129554656,0.5555555555555556,
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-ER00,PhysioNetMI,PRE_RESULT_ROLE_MEMBERSHIP,A4-C4-MODEL-HARD-VOTE,P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS,0,27,45,0.5434782608695652,0.4184615384615385,0.5333333333333333,
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-ER00,PhysioNetMI,PRE_RESULT_ROLE_MEMBERSHIP,A4-C4-MODEL-HARD-VOTE,P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS,0,39,45,0.516798418972332,0.48004201680672265,0.5111111111111111,
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-ER00,PhysioNetMI,PRE_RESULT_ROLE_MEMBERSHIP,A4-C4-MODEL-HARD-VOTE,P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS,0,40,45,0.40476190476190477,0.36961206896551724,0.4222222222222222,
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-ER00,PhysioNetMI,PRE_RESULT_ROLE_MEMBERSHIP,A4-C4-MODEL-HARD-VOTE,P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS,0,47,45,0.5,0.34782608695652173,0.5333333333333333,
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-ER00,PhysioNetMI,PRE_RESULT_ROLE_MEMBERSHIP,A4-C4-MODEL-HARD-VOTE,P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS,0,48,45,0.6185770750988142,0.6098929117797043,0.6222222222222222,
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-ER00,PhysioNetMI,PRE_RESULT_ROLE_MEMBERSHIP,A4-C4-MODEL-HARD-VOTE,P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS,0,57,45,0.5327380952380952,0.4665948275862069,0.5111111111111111,
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-ER00,PhysioNetMI,PRE_RESULT_ROLE_MEMBERSHIP,A4-C4-MODEL-HARD-VOTE,P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS,0,6,45,0.5119047619047619,0.434117003827228,0.4888888888888889,
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-ER00,PhysioNetMI,PRE_RESULT_ROLE_MEMBERSHIP,A4-C4-MODEL-HARD-VOTE,P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS,0,71,45,0.5306324110671937,0.5248868778280543,0.5333333333333333,
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-ER00,PhysioNetMI,PRE_RESULT_ROLE_MEMBERSHIP,A4-C4-MODEL-HARD-VOTE,P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS,0,93,45,0.47924901185770746,0.3630769230769231,0.4888888888888889,
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-ER00,PhysioNetMI,PRE_RESULT_ROLE_MEMBERSHIP,A4-C4-MODEL-HARD-VOTE,P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS,0,98,45,0.5009881422924901,0.375,0.5111111111111111,
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-ER00,PhysioNetMI,PRE_RESULT_ROLE_MEMBERSHIP,A4-C5-MODEL-PROB-AVG,P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS,0,107,45,0.5833333333333333,0.5769421078673924,0.5777777777777777,0.5178571428571428
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-ER00,PhysioNetMI,PRE_RESULT_ROLE_MEMBERSHIP,A4-C5-MODEL-PROB-AVG,P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS,0,27,45,0.5217391304347826,0.375,0.5111111111111111,0.5237154150197629
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-ER00,PhysioNetMI,PRE_RESULT_ROLE_MEMBERSHIP,A4-C5-MODEL-PROB-AVG,P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS,0,39,45,0.5187747035573123,0.44999999999999996,0.5111111111111111,0.5711462450592885
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-ER00,PhysioNetMI,PRE_RESULT_ROLE_MEMBERSHIP,A4-C5-MODEL-PROB-AVG,P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS,0,40,45,0.46726190476190477,0.41492368569813454,0.4888888888888889,0.3531746031746032
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-ER00,PhysioNetMI,PRE_RESULT_ROLE_MEMBERSHIP,A4-C5-MODEL-PROB-AVG,P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS,0,47,45,0.5,0.34782608695652173,0.5333333333333333,0.3670634920634921
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-ER00,PhysioNetMI,PRE_RESULT_ROLE_MEMBERSHIP,A4-C5-MODEL-PROB-AVG,P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS,0,48,45,0.5266798418972332,0.4833242208857299,0.5333333333333333,0.6185770750988142
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-ER00,PhysioNetMI,PRE_RESULT_ROLE_MEMBERSHIP,A4-C5-MODEL-PROB-AVG,P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS,0,57,45,0.49404761904761907,0.37788018433179726,0.4666666666666667,0.5952380952380952
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-ER00,PhysioNetMI,PRE_RESULT_ROLE_MEMBERSHIP,A4-C5-MODEL-PROB-AVG,P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS,0,6,45,0.5,0.3181818181818182,0.4666666666666667,0.5793650793650794
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-ER00,PhysioNetMI,PRE_RESULT_ROLE_MEMBERSHIP,A4-C5-MODEL-PROB-AVG,P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS,0,71,45,0.5454545454545454,0.4318181818181818,0.5555555555555556,0.5276679841897234
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-ER00,PhysioNetMI,PRE_RESULT_ROLE_MEMBERSHIP,A4-C5-MODEL-PROB-AVG,P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS,0,93,45,0.6254940711462451,0.6153846153846154,0.6222222222222222,0.6818181818181818
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-ER00,PhysioNetMI,PRE_RESULT_ROLE_MEMBERSHIP,A4-C5-MODEL-PROB-AVG,P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS,0,98,45,0.5978260869565217,0.595,0.6,0.6778656126482213
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-ER01,PhysioNetMI,PRE_RESULT_ROLE_MEMBERSHIP,A4-C4-MODEL-HARD-VOTE,P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS,1,107,45,0.5714285714285714,0.5701357466063348,0.5777777777777777,
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-ER01,PhysioNetMI,PRE_RESULT_ROLE_MEMBERSHIP,A4-C4-MODEL-HARD-VOTE,P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS,1,27,45,0.49604743083003955,0.434117003827228,0.4888888888888889,
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-ER01,PhysioNetMI,PRE_RESULT_ROLE_MEMBERSHIP,A4-C4-MODEL-HARD-VOTE,P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS,1,39,45,0.4258893280632411,0.40789473684210525,0.4222222222222222,
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-ER01,PhysioNetMI,PRE_RESULT_ROLE_MEMBERSHIP,A4-C4-MODEL-HARD-VOTE,P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS,1,40,45,0.40476190476190477,0.36961206896551724,0.4222222222222222,
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-ER01,PhysioNetMI,PRE_RESULT_ROLE_MEMBERSHIP,A4-C4-MODEL-HARD-VOTE,P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS,1,47,45,0.5,0.34782608695652173,0.5333333333333333,
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-ER01,PhysioNetMI,PRE_RESULT_ROLE_MEMBERSHIP,A4-C4-MODEL-HARD-VOTE,P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS,1,48,45,0.6452569169960474,0.6442687747035574,0.6444444444444445,
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-ER01,PhysioNetMI,PRE_RESULT_ROLE_MEMBERSHIP,A4-C4-MODEL-HARD-VOTE,P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS,1,57,45,0.4732142857142857,0.4642857142857143,0.4666666666666667,
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-ER01,PhysioNetMI,PRE_RESULT_ROLE_MEMBERSHIP,A4-C4-MODEL-HARD-VOTE,P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS,1,6,45,0.4375,0.4343891402714932,0.4444444444444444,
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-ER01,PhysioNetMI,PRE_RESULT_ROLE_MEMBERSHIP,A4-C4-MODEL-HARD-VOTE,P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS,1,71,45,0.5286561264822134,0.509090909090909,0.5333333333333333,
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-ER01,PhysioNetMI,PRE_RESULT_ROLE_MEMBERSHIP,A4-C4-MODEL-HARD-VOTE,P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS,1,93,45,0.6640316205533596,0.660633484162896,0.6666666666666666,
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-ER01,PhysioNetMI,PRE_RESULT_ROLE_MEMBERSHIP,A4-C4-MODEL-HARD-VOTE,P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS,1,98,45,0.5909090909090909,0.5132211538461539,0.6,
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-ER01,PhysioNetMI,PRE_RESULT_ROLE_MEMBERSHIP,A4-C5-MODEL-PROB-AVG,P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS,1,107,45,0.625,0.6222222222222222,0.6222222222222222,0.5952380952380952
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-ER01,PhysioNetMI,PRE_RESULT_ROLE_MEMBERSHIP,A4-C5-MODEL-PROB-AVG,P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS,1,27,45,0.5424901185770751,0.4444444444444444,0.5333333333333333,0.6007905138339921
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-ER01,PhysioNetMI,PRE_RESULT_ROLE_MEMBERSHIP,A4-C5-MODEL-PROB-AVG,P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS,1,39,45,0.3824110671936759,0.35185185185185186,0.37777777777777777,0.4426877470355731
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-ER01,PhysioNetMI,PRE_RESULT_ROLE_MEMBERSHIP,A4-C5-MODEL-PROB-AVG,P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS,1,40,45,0.3869047619047619,0.3688311688311688,0.4,0.27380952380952384
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-ER01,PhysioNetMI,PRE_RESULT_ROLE_MEMBERSHIP,A4-C5-MODEL-PROB-AVG,P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS,1,47,45,0.49107142857142855,0.44999999999999996,0.5111111111111111,0.4623015873015873
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-ER01,PhysioNetMI,PRE_RESULT_ROLE_MEMBERSHIP,A4-C5-MODEL-PROB-AVG,P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS,1,48,45,0.6442687747035574,0.6442687747035574,0.6444444444444445,0.6739130434782609
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-ER01,PhysioNetMI,PRE_RESULT_ROLE_MEMBERSHIP,A4-C5-MODEL-PROB-AVG,P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS,1,57,45,0.5297619047619048,0.48004201680672265,0.5111111111111111,0.5257936507936508
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-ER01,PhysioNetMI,PRE_RESULT_ROLE_MEMBERSHIP,A4-C5-MODEL-PROB-AVG,P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS,1,6,45,0.5535714285714286,0.49760765550239233,0.5333333333333333,0.5238095238095237
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-ER01,PhysioNetMI,PRE_RESULT_ROLE_MEMBERSHIP,A4-C5-MODEL-PROB-AVG,P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS,1,71,45,0.5681818181818181,0.47384615384615386,0.5777777777777777,0.5217391304347827
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-ER01,PhysioNetMI,PRE_RESULT_ROLE_MEMBERSHIP,A4-C5-MODEL-PROB-AVG,P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS,1,93,45,0.6245059288537549,0.6192135390741662,0.6222222222222222,0.6877470355731226
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-ER01,PhysioNetMI,PRE_RESULT_ROLE_MEMBERSHIP,A4-C5-MODEL-PROB-AVG,P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS,1,98,45,0.5978260869565217,0.595,0.6,0.642292490118577
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-ER02,PhysioNetMI,PRE_RESULT_ROLE_MEMBERSHIP,A4-C4-MODEL-HARD-VOTE,P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS,2,107,45,0.49107142857142855,0.44999999999999996,0.5111111111111111,
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-ER02,PhysioNetMI,PRE_RESULT_ROLE_MEMBERSHIP,A4-C4-MODEL-HARD-VOTE,P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS,2,27,45,0.4980237154150198,0.3915343915343915,0.4888888888888889,
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-ER02,PhysioNetMI,PRE_RESULT_ROLE_MEMBERSHIP,A4-C4-MODEL-HARD-VOTE,P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS,2,39,45,0.4940711462450593,0.4623376623376623,0.4888888888888889,
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-ER02,PhysioNetMI,PRE_RESULT_ROLE_MEMBERSHIP,A4-C4-MODEL-HARD-VOTE,P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS,2,40,45,0.38095238095238093,0.33570256971022416,0.4,
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-ER02,PhysioNetMI,PRE_RESULT_ROLE_MEMBERSHIP,A4-C4-MODEL-HARD-VOTE,P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS,2,47,45,0.5,0.34782608695652173,0.5333333333333333,
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-ER02,PhysioNetMI,PRE_RESULT_ROLE_MEMBERSHIP,A4-C4-MODEL-HARD-VOTE,P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS,2,48,45,0.6689723320158103,0.6640119462419114,0.6666666666666666,
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-ER02,PhysioNetMI,PRE_RESULT_ROLE_MEMBERSHIP,A4-C4-MODEL-HARD-VOTE,P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS,2,57,45,0.5535714285714286,0.49760765550239233,0.5333333333333333,
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-ER02,PhysioNetMI,PRE_RESULT_ROLE_MEMBERSHIP,A4-C4-MODEL-HARD-VOTE,P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS,2,6,45,0.5208333333333333,0.505,0.5111111111111111,
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-ER02,PhysioNetMI,PRE_RESULT_ROLE_MEMBERSHIP,A4-C4-MODEL-HARD-VOTE,P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS,2,71,45,0.5079051383399209,0.4989878542510121,0.5111111111111111,
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-ER02,PhysioNetMI,PRE_RESULT_ROLE_MEMBERSHIP,A4-C4-MODEL-HARD-VOTE,P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS,2,93,45,0.5069169960474308,0.4907407407407407,0.5111111111111111,
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-ER02,PhysioNetMI,PRE_RESULT_ROLE_MEMBERSHIP,A4-C4-MODEL-HARD-VOTE,P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS,2,98,45,0.6146245059288538,0.567552289429056,0.6222222222222222,
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-ER02,PhysioNetMI,PRE_RESULT_ROLE_MEMBERSHIP,A4-C5-MODEL-PROB-AVG,P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS,2,107,45,0.6160714285714286,0.6153846153846154,0.6222222222222222,0.628968253968254
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-ER02,PhysioNetMI,PRE_RESULT_ROLE_MEMBERSHIP,A4-C5-MODEL-PROB-AVG,P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS,2,27,45,0.5424901185770751,0.4444444444444444,0.5333333333333333,0.6007905138339921
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-ER02,PhysioNetMI,PRE_RESULT_ROLE_MEMBERSHIP,A4-C5-MODEL-PROB-AVG,P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS,2,39,45,0.4733201581027668,0.41810344827586204,0.4666666666666667,0.4545454545454546
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-ER02,PhysioNetMI,PRE_RESULT_ROLE_MEMBERSHIP,A4-C5-MODEL-PROB-AVG,P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS,2,40,45,0.40476190476190477,0.36961206896551724,0.4222222222222222,0.373015873015873
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-ER02,PhysioNetMI,PRE_RESULT_ROLE_MEMBERSHIP,A4-C5-MODEL-PROB-AVG,P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS,2,47,45,0.4494047619047619,0.41810344827586204,0.4666666666666667,0.4226190476190476
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-ER02,PhysioNetMI,PRE_RESULT_ROLE_MEMBERSHIP,A4-C5-MODEL-PROB-AVG,P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS,2,48,45,0.6897233201581028,0.6887351778656126,0.6888888888888889,0.691699604743083
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS-ER02,PhysioNetMI,PRE_RESULT_ROLE_MEMBERSHIP,A4-C5-MODEL-PROB-AVG,P01-L1-LOW-CAL-OFFICIAL-R2:64_PER_CLASS,2,57,45,0.5595238095238095,0.465799886941775,0.5333333333333333,0.5694444444444444
