comparison_id,dataset_id,role_id,budget_id,repeat,alternative_condition,closure_status,n,median_delta_BACC,p_value,holm_adjusted_p,rank_biserial,ci_low,ci_high
P02-A4-Lee2019_MI-RIEMANNIAN-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS-MR00:VS:A4-C0-CORE,Lee2019_MI,RIEMANNIAN,P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS,0,A4-C2-MULTI-HARD-VOTE,COMPLETE,6.0,-0.025000000000000022,0.6875,1.0,-0.23809523809523808,-0.06676272355783905,0.020000000000000018
P02-A4-Lee2019_MI-RIEMANNIAN-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS-MR00:VS:A4-C0-CORE,Lee2019_MI,RIEMANNIAN,P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS,0,A4-C3-MULTI-PROB-AVG,COMPLETE,6.0,-0.025000000000000022,0.6875,1.0,-0.23809523809523808,-0.065,0.029999999999999916
P02-A4-Lee2019_MI-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS-MR00:VS:A4-C0-CORE,Lee2019_MI,NEURAL,P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS,0,A4-C1-LONG-3P5S,GOVERNED_NON_SUCCESS,,,,,,,
P02-A4-Lee2019_MI-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS-MR00:VS:A4-C0-CORE,Lee2019_MI,NEURAL,P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS,0,A4-C2-MULTI-HARD-VOTE,GOVERNED_NON_SUCCESS,,,,,,,
P02-A4-Lee2019_MI-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS-MR00:VS:A4-C0-CORE,Lee2019_MI,NEURAL,P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS,0,A4-C3-MULTI-PROB-AVG,GOVERNED_NON_SUCCESS,,,,,,,
P02-A4-Lee2019_MI-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS-MR01:VS:A4-C0-CORE,Lee2019_MI,NEURAL,P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS,1,A4-C1-LONG-3P5S,GOVERNED_NON_SUCCESS,,,,,,,
P02-A4-Lee2019_MI-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS-MR01:VS:A4-C0-CORE,Lee2019_MI,NEURAL,P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS,1,A4-C2-MULTI-HARD-VOTE,GOVERNED_NON_SUCCESS,,,,,,,
P02-A4-Lee2019_MI-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS-MR01:VS:A4-C0-CORE,Lee2019_MI,NEURAL,P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS,1,A4-C3-MULTI-PROB-AVG,GOVERNED_NON_SUCCESS,,,,,,,
P02-A4-Lee2019_MI-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS-MR02:VS:A4-C0-CORE,Lee2019_MI,NEURAL,P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS,2,A4-C1-LONG-3P5S,GOVERNED_NON_SUCCESS,,,,,,,
P02-A4-Lee2019_MI-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS-MR02:VS:A4-C0-CORE,Lee2019_MI,NEURAL,P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS,2,A4-C2-MULTI-HARD-VOTE,GOVERNED_NON_SUCCESS,,,,,,,
P02-A4-Lee2019_MI-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS-MR02:VS:A4-C0-CORE,Lee2019_MI,NEURAL,P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS,2,A4-C3-MULTI-PROB-AVG,GOVERNED_NON_SUCCESS,,,,,,,
P02-A4-Lee2019_MI-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS-MR03:VS:A4-C0-CORE,Lee2019_MI,NEURAL,P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS,3,A4-C1-LONG-3P5S,GOVERNED_NON_SUCCESS,,,,,,,
P02-A4-Lee2019_MI-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS-MR03:VS:A4-C0-CORE,Lee2019_MI,NEURAL,P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS,3,A4-C2-MULTI-HARD-VOTE,GOVERNED_NON_SUCCESS,,,,,,,
P02-A4-Lee2019_MI-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS-MR03:VS:A4-C0-CORE,Lee2019_MI,NEURAL,P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS,3,A4-C3-MULTI-PROB-AVG,GOVERNED_NON_SUCCESS,,,,,,,
P02-A4-Lee2019_MI-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS-MR04:VS:A4-C0-CORE,Lee2019_MI,NEURAL,P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS,4,A4-C1-LONG-3P5S,GOVERNED_NON_SUCCESS,,,,,,,
P02-A4-Lee2019_MI-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS-MR04:VS:A4-C0-CORE,Lee2019_MI,NEURAL,P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS,4,A4-C2-MULTI-HARD-VOTE,GOVERNED_NON_SUCCESS,,,,,,,
P02-A4-Lee2019_MI-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS-MR04:VS:A4-C0-CORE,Lee2019_MI,NEURAL,P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS,4,A4-C3-MULTI-PROB-AVG,GOVERNED_NON_SUCCESS,,,,,,,
P02-A4-Lee2019_MI-SSL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS-MR00:VS:A4-C0-CORE,Lee2019_MI,SSL,P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS,0,A4-C1-LONG-3P5S,GOVERNED_NON_SUCCESS,,,,,,,
P02-A4-Lee2019_MI-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS-MR00:VS:A4-C0-CORE,Lee2019_MI,SSL,P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS,0,A4-C2-MULTI-HARD-VOTE,GOVERNED_NON_SUCCESS,,,,,,,
P02-A4-Lee2019_MI-SSL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS-MR00:VS:A4-C0-CORE,Lee2019_MI,SSL,P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS,0,A4-C3-MULTI-PROB-AVG,GOVERNED_NON_SUCCESS,,,,,,,
P02-A4-Lee2019_MI-SSL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS-MR01:VS:A4-C0-CORE,Lee2019_MI,SSL,P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS,1,A4-C1-LONG-3P5S,GOVERNED_NON_SUCCESS,,,,,,,
P02-A4-Lee2019_MI-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS-MR01:VS:A4-C0-CORE,Lee2019_MI,SSL,P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS,1,A4-C2-MULTI-HARD-VOTE,GOVERNED_NON_SUCCESS,,,,,,,
P02-A4-Lee2019_MI-SSL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS-MR01:VS:A4-C0-CORE,Lee2019_MI,SSL,P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS,1,A4-C3-MULTI-PROB-AVG,GOVERNED_NON_SUCCESS,,,,,,,
P02-A4-Lee2019_MI-SSL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS-MR02:VS:A4-C0-CORE,Lee2019_MI,SSL,P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS,2,A4-C1-LONG-3P5S,GOVERNED_NON_SUCCESS,,,,,,,
P02-A4-Lee2019_MI-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS-MR02:VS:A4-C0-CORE,Lee2019_MI,SSL,P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS,2,A4-C2-MULTI-HARD-VOTE,GOVERNED_NON_SUCCESS,,,,,,,
P02-A4-Lee2019_MI-SSL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS-MR02:VS:A4-C0-CORE,Lee2019_MI,SSL,P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS,2,A4-C3-MULTI-PROB-AVG,GOVERNED_NON_SUCCESS,,,,,,,
P02-A4-Lee2019_MI-SSL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS-MR03:VS:A4-C0-CORE,Lee2019_MI,SSL,P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS,3,A4-C1-LONG-3P5S,GOVERNED_NON_SUCCESS,,,,,,,
P02-A4-Lee2019_MI-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS-MR03:VS:A4-C0-CORE,Lee2019_MI,SSL,P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS,3,A4-C2-MULTI-HARD-VOTE,GOVERNED_NON_SUCCESS,,,,,,,
P02-A4-Lee2019_MI-SSL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS-MR03:VS:A4-C0-CORE,Lee2019_MI,SSL,P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS,3,A4-C3-MULTI-PROB-AVG,GOVERNED_NON_SUCCESS,,,,,,,
P02-A4-Lee2019_MI-SSL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS-MR04:VS:A4-C0-CORE,Lee2019_MI,SSL,P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS,4,A4-C1-LONG-3P5S,GOVERNED_NON_SUCCESS,,,,,,,
P02-A4-Lee2019_MI-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS-MR04:VS:A4-C0-CORE,Lee2019_MI,SSL,P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS,4,A4-C2-MULTI-HARD-VOTE,GOVERNED_NON_SUCCESS,,,,,,,
P02-A4-Lee2019_MI-SSL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS-MR04:VS:A4-C0-CORE,Lee2019_MI,SSL,P01-L1-LOW-CAL-OFFICIAL-R2:128_PER_CLASS,4,A4-C3-MULTI-PROB-AVG,GOVERNED_NON_SUCCESS,,,,,,,
P02-A4-PhysioNetMI-CLASSICAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,CLASSICAL,P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS,0,A4-C1-LONG-3P5S,COMPLETE,11.0,-0.000988142292490224,0.556640625,1.0,-0.23636363636363636,-0.04150197628458496,0.0029644268774703386
P02-A4-PhysioNetMI-CLASSICAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,CLASSICAL,P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS,0,A4-C2-MULTI-HARD-VOTE,COMPLETE,11.0,-0.024703557312252822,0.240234375,1.0,-0.42424242424242425,-0.09090909090909105,-0.017857142857142794
P02-A4-PhysioNetMI-CLASSICAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,CLASSICAL,P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS,0,A4-C3-MULTI-PROB-AVG,COMPLETE,11.0,-0.03754940711462451,0.09765625,1.0,-0.5757575757575758,-0.047619047619047616,-0.01785714285714285
P02-A4-PhysioNetMI-RIEMANNIAN-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,RIEMANNIAN,P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS,0,A4-C1-LONG-3P5S,COMPLETE,11.0,0.000988142292490224,0.921875,1.0,0.05454545454545454,-0.0662055335968379,0.023809523809523836
P02-A4-PhysioNetMI-RIEMANNIAN-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,RIEMANNIAN,P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS,0,A4-C2-MULTI-HARD-VOTE,COMPLETE,11.0,0.0,0.7421875,1.0,-0.16666666666666666,-0.044642857142857095,0.038690476190476164
P02-A4-PhysioNetMI-RIEMANNIAN-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,RIEMANNIAN,P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS,0,A4-C3-MULTI-PROB-AVG,COMPLETE,11.0,0.0,0.65234375,1.0,-0.2,-0.0662055335968379,0.0
P02-A4-PhysioNetMI-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,NEURAL,P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS,0,A4-C1-LONG-3P5S,GOVERNED_NON_SUCCESS,,,,,,,
P02-A4-PhysioNetMI-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,NEURAL,P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS,0,A4-C2-MULTI-HARD-VOTE,GOVERNED_NON_SUCCESS,,,,,,,
P02-A4-PhysioNetMI-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,NEURAL,P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS,0,A4-C3-MULTI-PROB-AVG,GOVERNED_NON_SUCCESS,,,,,,,
P02-A4-PhysioNetMI-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS-MR01:VS:A4-C0-CORE,PhysioNetMI,NEURAL,P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS,1,A4-C1-LONG-3P5S,GOVERNED_NON_SUCCESS,,,,,,,
P02-A4-PhysioNetMI-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS-MR01:VS:A4-C0-CORE,PhysioNetMI,NEURAL,P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS,1,A4-C2-MULTI-HARD-VOTE,GOVERNED_NON_SUCCESS,,,,,,,
P02-A4-PhysioNetMI-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS-MR01:VS:A4-C0-CORE,PhysioNetMI,NEURAL,P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS,1,A4-C3-MULTI-PROB-AVG,GOVERNED_NON_SUCCESS,,,,,,,
P02-A4-PhysioNetMI-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS-MR02:VS:A4-C0-CORE,PhysioNetMI,NEURAL,P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS,2,A4-C1-LONG-3P5S,GOVERNED_NON_SUCCESS,,,,,,,
P02-A4-PhysioNetMI-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS-MR02:VS:A4-C0-CORE,PhysioNetMI,NEURAL,P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS,2,A4-C2-MULTI-HARD-VOTE,GOVERNED_NON_SUCCESS,,,,,,,
P02-A4-PhysioNetMI-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS-MR02:VS:A4-C0-CORE,PhysioNetMI,NEURAL,P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS,2,A4-C3-MULTI-PROB-AVG,GOVERNED_NON_SUCCESS,,,,,,,
P02-A4-PhysioNetMI-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS-MR03:VS:A4-C0-CORE,PhysioNetMI,NEURAL,P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS,3,A4-C1-LONG-3P5S,GOVERNED_NON_SUCCESS,,,,,,,
P02-A4-PhysioNetMI-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS-MR03:VS:A4-C0-CORE,PhysioNetMI,NEURAL,P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS,3,A4-C2-MULTI-HARD-VOTE,GOVERNED_NON_SUCCESS,,,,,,,
P02-A4-PhysioNetMI-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS-MR03:VS:A4-C0-CORE,PhysioNetMI,NEURAL,P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS,3,A4-C3-MULTI-PROB-AVG,GOVERNED_NON_SUCCESS,,,,,,,
P02-A4-PhysioNetMI-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS-MR04:VS:A4-C0-CORE,PhysioNetMI,NEURAL,P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS,4,A4-C1-LONG-3P5S,GOVERNED_NON_SUCCESS,,,,,,,
P02-A4-PhysioNetMI-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS-MR04:VS:A4-C0-CORE,PhysioNetMI,NEURAL,P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS,4,A4-C2-MULTI-HARD-VOTE,GOVERNED_NON_SUCCESS,,,,,,,
P02-A4-PhysioNetMI-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS-MR04:VS:A4-C0-CORE,PhysioNetMI,NEURAL,P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS,4,A4-C3-MULTI-PROB-AVG,GOVERNED_NON_SUCCESS,,,,,,,
P02-A4-PhysioNetMI-SSL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,SSL,P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS,0,A4-C1-LONG-3P5S,GOVERNED_NON_SUCCESS,,,,,,,
P02-A4-PhysioNetMI-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,SSL,P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS,0,A4-C2-MULTI-HARD-VOTE,GOVERNED_NON_SUCCESS,,,,,,,
P02-A4-PhysioNetMI-SSL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS-MR00:VS:A4-C0-CORE,PhysioNetMI,SSL,P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS,0,A4-C3-MULTI-PROB-AVG,GOVERNED_NON_SUCCESS,,,,,,,
P02-A4-PhysioNetMI-SSL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS-MR01:VS:A4-C0-CORE,PhysioNetMI,SSL,P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS,1,A4-C1-LONG-3P5S,GOVERNED_NON_SUCCESS,,,,,,,
P02-A4-PhysioNetMI-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS-MR01:VS:A4-C0-CORE,PhysioNetMI,SSL,P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS,1,A4-C2-MULTI-HARD-VOTE,GOVERNED_NON_SUCCESS,,,,,,,
P02-A4-PhysioNetMI-SSL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS-MR01:VS:A4-C0-CORE,PhysioNetMI,SSL,P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS,1,A4-C3-MULTI-PROB-AVG,GOVERNED_NON_SUCCESS,,,,,,,
P02-A4-PhysioNetMI-SSL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS-MR02:VS:A4-C0-CORE,PhysioNetMI,SSL,P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS,2,A4-C1-LONG-3P5S,GOVERNED_NON_SUCCESS,,,,,,,
P02-A4-PhysioNetMI-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS-MR02:VS:A4-C0-CORE,PhysioNetMI,SSL,P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS,2,A4-C2-MULTI-HARD-VOTE,GOVERNED_NON_SUCCESS,,,,,,,
P02-A4-PhysioNetMI-SSL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS-MR02:VS:A4-C0-CORE,PhysioNetMI,SSL,P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS,2,A4-C3-MULTI-PROB-AVG,GOVERNED_NON_SUCCESS,,,,,,,
P02-A4-PhysioNetMI-SSL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS-MR03:VS:A4-C0-CORE,PhysioNetMI,SSL,P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS,3,A4-C1-LONG-3P5S,GOVERNED_NON_SUCCESS,,,,,,,
P02-A4-PhysioNetMI-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS-MR03:VS:A4-C0-CORE,PhysioNetMI,SSL,P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS,3,A4-C2-MULTI-HARD-VOTE,GOVERNED_NON_SUCCESS,,,,,,,
P02-A4-PhysioNetMI-SSL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS-MR03:VS:A4-C0-CORE,PhysioNetMI,SSL,P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS,3,A4-C3-MULTI-PROB-AVG,GOVERNED_NON_SUCCESS,,,,,,,
P02-A4-PhysioNetMI-SSL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS-MR04:VS:A4-C0-CORE,PhysioNetMI,SSL,P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS,4,A4-C1-LONG-3P5S,GOVERNED_NON_SUCCESS,,,,,,,
P02-A4-PhysioNetMI-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS-MR04:VS:A4-C0-CORE,PhysioNetMI,SSL,P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS,4,A4-C2-MULTI-HARD-VOTE,GOVERNED_NON_SUCCESS,,,,,,,
P02-A4-PhysioNetMI-SSL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS-MR04:VS:A4-C0-CORE,PhysioNetMI,SSL,P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS,4,A4-C3-MULTI-PROB-AVG,GOVERNED_NON_SUCCESS,,,,,,,
P02-A4-BNCI2014_001-CLASSICAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS-MR00:VS:A4-C0-CORE,BNCI2014_001,CLASSICAL,P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS,0,A4-C1-LONG-3P5S,COMPLETE,1.0,0.0,,,0.0,,
P02-A4-BNCI2014_001-CLASSICAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS-MR00:VS:A4-C0-CORE,BNCI2014_001,CLASSICAL,P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS,0,A4-C2-MULTI-HARD-VOTE,COMPLETE,1.0,-0.05902777777777779,,,-1.0,,
P02-A4-BNCI2014_001-CLASSICAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS-MR00:VS:A4-C0-CORE,BNCI2014_001,CLASSICAL,P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS,0,A4-C3-MULTI-PROB-AVG,COMPLETE,1.0,-0.04861111111111105,,,-1.0,,
P02-A4-BNCI2014_001-RIEMANNIAN-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS-MR00:VS:A4-C0-CORE,BNCI2014_001,RIEMANNIAN,P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS,0,A4-C1-LONG-3P5S,COMPLETE,1.0,0.04166666666666663,,,1.0,,
P02-A4-BNCI2014_001-RIEMANNIAN-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS-MR00:VS:A4-C0-CORE,BNCI2014_001,RIEMANNIAN,P01-L1-LOW-CAL-OFFICIAL-R2:256_PER_CLASS,0,A4-C2-MULTI-HARD-VOTE,COMPLETE,1.0,-0.00347222222222221,,,-1.0,,
