analysis_family,dataset_id,comparison_id,n,effect_or_delta,raw_p,adjusted_p,interpretive_role
A4_C1_C3,BNCI2014_001,P02-A4-BNCI2014_001-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR01:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,BNCI2014_001,P02-A4-BNCI2014_001-SSL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR01:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,BNCI2014_001,P02-A4-BNCI2014_001-SSL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR02:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,BNCI2014_001,P02-A4-BNCI2014_001-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR02:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,BNCI2014_001,P02-A4-BNCI2014_001-SSL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR02:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,BNCI2014_001,P02-A4-BNCI2014_001-SSL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR03:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,BNCI2014_001,P02-A4-BNCI2014_001-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR03:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,BNCI2014_001,P02-A4-BNCI2014_001-SSL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR03:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,BNCI2014_001,P02-A4-BNCI2014_001-SSL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR04:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,BNCI2014_001,P02-A4-BNCI2014_001-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR04:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,BNCI2014_001,P02-A4-BNCI2014_001-SSL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:32_PER_CLASS-MR04:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-CLASSICAL-A4-C1-LONG-3P5S-FULL_TRAIN-MR00:VS:A4-C0-CORE,6.0,-0.035,0.59375,1.0,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-CLASSICAL-A4-C2-MULTI-HARD-VOTE-FULL_TRAIN-MR00:VS:A4-C0-CORE,6.0,-0.065,0.0625,1.0,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-CLASSICAL-A4-C3-MULTI-PROB-AVG-FULL_TRAIN-MR00:VS:A4-C0-CORE,6.0,-0.04,0.1875,1.0,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-RIEMANNIAN-A4-C1-LONG-3P5S-FULL_TRAIN-MR00:VS:A4-C0-CORE,6.0,-0.0049999999999999,0.65625,1.0,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-RIEMANNIAN-A4-C2-MULTI-HARD-VOTE-FULL_TRAIN-MR00:VS:A4-C0-CORE,6.0,-0.005,1.0,1.0,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-RIEMANNIAN-A4-C3-MULTI-PROB-AVG-FULL_TRAIN-MR00:VS:A4-C0-CORE,6.0,-0.005,1.0,1.0,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-NEURAL-A4-C1-LONG-3P5S-FULL_TRAIN-MR00:VS:A4-C0-CORE,6.0,0.02,0.1875,0.5625,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-NEURAL-A4-C2-MULTI-HARD-VOTE-FULL_TRAIN-MR00:VS:A4-C0-CORE,6.0,0.0249999999999999,0.4375,0.875,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-NEURAL-A4-C3-MULTI-PROB-AVG-FULL_TRAIN-MR00:VS:A4-C0-CORE,6.0,0.0399999999999999,0.3125,0.875,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-NEURAL-A4-C1-LONG-3P5S-FULL_TRAIN-MR01:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-NEURAL-A4-C2-MULTI-HARD-VOTE-FULL_TRAIN-MR01:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-NEURAL-A4-C3-MULTI-PROB-AVG-FULL_TRAIN-MR01:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-NEURAL-A4-C1-LONG-3P5S-FULL_TRAIN-MR02:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-NEURAL-A4-C2-MULTI-HARD-VOTE-FULL_TRAIN-MR02:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-NEURAL-A4-C3-MULTI-PROB-AVG-FULL_TRAIN-MR02:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-NEURAL-A4-C1-LONG-3P5S-FULL_TRAIN-MR03:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-NEURAL-A4-C2-MULTI-HARD-VOTE-FULL_TRAIN-MR03:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-NEURAL-A4-C3-MULTI-PROB-AVG-FULL_TRAIN-MR03:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-NEURAL-A4-C1-LONG-3P5S-FULL_TRAIN-MR04:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-NEURAL-A4-C2-MULTI-HARD-VOTE-FULL_TRAIN-MR04:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-NEURAL-A4-C3-MULTI-PROB-AVG-FULL_TRAIN-MR04:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-SSL-A4-C1-LONG-3P5S-FULL_TRAIN-MR00:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-SSL-A4-C2-MULTI-HARD-VOTE-FULL_TRAIN-MR00:VS:A4-C0-CORE,6.0,-0.015,0.71875,1.0,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-SSL-A4-C3-MULTI-PROB-AVG-FULL_TRAIN-MR00:VS:A4-C0-CORE,6.0,-5.551115123125783e-17,0.53125,1.0,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-SSL-A4-C1-LONG-3P5S-FULL_TRAIN-MR01:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-SSL-A4-C2-MULTI-HARD-VOTE-FULL_TRAIN-MR01:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-SSL-A4-C3-MULTI-PROB-AVG-FULL_TRAIN-MR01:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-SSL-A4-C1-LONG-3P5S-FULL_TRAIN-MR02:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-SSL-A4-C2-MULTI-HARD-VOTE-FULL_TRAIN-MR02:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-SSL-A4-C3-MULTI-PROB-AVG-FULL_TRAIN-MR02:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-SSL-A4-C1-LONG-3P5S-FULL_TRAIN-MR03:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-SSL-A4-C2-MULTI-HARD-VOTE-FULL_TRAIN-MR03:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-SSL-A4-C3-MULTI-PROB-AVG-FULL_TRAIN-MR03:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-SSL-A4-C1-LONG-3P5S-FULL_TRAIN-MR04:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-SSL-A4-C2-MULTI-HARD-VOTE-FULL_TRAIN-MR04:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-SSL-A4-C3-MULTI-PROB-AVG-FULL_TRAIN-MR04:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-CLASSICAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR00:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-CLASSICAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR00:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-CLASSICAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR00:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-RIEMANNIAN-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR00:VS:A4-C0-CORE,6.0,0.0,1.0,1.0,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-RIEMANNIAN-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR00:VS:A4-C0-CORE,6.0,0.0,1.0,1.0,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-RIEMANNIAN-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR00:VS:A4-C0-CORE,6.0,-0.005,1.0,1.0,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR00:VS:A4-C0-CORE,6.0,-0.005,0.8125,1.0,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR00:VS:A4-C0-CORE,6.0,-0.005,1.0,1.0,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR00:VS:A4-C0-CORE,6.0,0.0,0.96875,1.0,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR01:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR01:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR01:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR02:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR02:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR02:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR03:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR03:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR03:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR04:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR04:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR04:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-SSL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR00:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR00:VS:A4-C0-CORE,6.0,-0.005,0.875,1.0,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-SSL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR00:VS:A4-C0-CORE,6.0,0.025,0.1875,1.0,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-SSL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR01:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR01:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-SSL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR01:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-SSL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR02:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR02:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-SSL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR02:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-SSL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR03:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR03:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-SSL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR03:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-SSL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR04:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-SSL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR04:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-SSL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:1_PER_CLASS-MR04:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-CLASSICAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR00:VS:A4-C0-CORE,6.0,0.0,1.0,1.0,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-CLASSICAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR00:VS:A4-C0-CORE,6.0,0.0,1.0,1.0,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-CLASSICAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR00:VS:A4-C0-CORE,6.0,0.0,1.0,1.0,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-RIEMANNIAN-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR00:VS:A4-C0-CORE,6.0,0.0,0.5,1.0,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-RIEMANNIAN-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR00:VS:A4-C0-CORE,6.0,0.0,0.5,1.0,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-RIEMANNIAN-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR00:VS:A4-C0-CORE,6.0,0.0,0.5,1.0,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR00:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR00:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR00:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR01:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR01:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR01:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR02:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR02:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR02:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR03:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR03:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR03:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-NEURAL-A4-C1-LONG-3P5S-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR04:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-NEURAL-A4-C2-MULTI-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR04:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
A4_C1_C3,Lee2019_MI,P02-A4-Lee2019_MI-NEURAL-A4-C3-MULTI-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-MR04:VS:A4-C0-CORE,,,,,CANONICAL_RESOURCE_CONSTRAINED_A4
